filename,occlusion_level,predicted_caption,reference_caption
test_190.jpg,50,The sky is partly cloudy and mostly blue. There are hardly any clouds. There are more clouds in the distance over the mountains. The mountains in the,There are two yellow lights hanging from a black wire. There are two green trees under it. There is a tan building next to the trees. There are several signs next to the building. 
test_187.jpg,50,The clock is very ornate. It has gold hands. There are cardinal numbers and roman numerals. There are also figurines around the clock,There is a clock tower in front of the building. The clock tower is gray in color and it has a total of four facings. The hands are black and the face plate is white. The building behind it is brown in color. The building has long rows of windows on the second story. It has patches of checkered patterns in different spots along the face and at the end of the windows on the second floor. The sky is clear and blue. You can see a tree with no leaves on the right side of the picture.
test_146.jpg,50,The baseball player is looking up at the ball. The white ball is about to fall. The player is holding a wooden bat. The wooden bat has, a man in a baseball uniform standing on the field putting gloves him with a bat under his arms with the blue baseball helmets is uniform has black and red  writing on but the number 38  he has black and white baseball cleats and brown hair... the field is light and dark green trimmed very well... there is a white base on the ground in the drawer with 2 white squares outlined on the both sides of the home plate.
test_921.jpg,50,The table is white. There is a plastic bottle of water with red and green on it. There is a white napkin with indents on it,"A small, round, white plate is sitting on a light wood surface. Brown crumbs left over from a meal are scattered on the plate, and one chopstick sits on the edge of the plate. A black plastic fork is next to the chopstick, as well as some small torn pieces of paper. A used tea bag sits next to the fork."
test_81.jpg,50,a person is riding on a snowboard. the snowboard is black in color. the person is wearing all black with a white cord attached to it,"A young child is attempting to ski. However, no ski poles are being held by the blonde haired child. The child is wearing a yellow vest over a light blue jacket along with pink gloves. The bottom half of the outfit is black pants and grey and red skiis. There is a smooth surface of snow featured."
test_160.jpg,50,The image is of a cubicle. The cubicle has a desktop and a laptop computer which are both on.  The desktop screen shows a man,"An open laptop sits on a rustic wooden table. A lamp sits on the left of the laptop shining light on the table. A bunch of small glasses are on the table near a brown wall. In the distance a shelf with liquor is on a white wall. A table in front of the shelf is covered with empty, upturned glasses."
test_879.jpg,50,a man is looking at an elephant. the elephant has a seat on it. the man is wearing a hat. the hat is very big. the,"This is a photo of a group of people watching a fire. The photo conveys a sense of urgency, hopefully this is not a house burning down. In the distance you can see a painting that looks as though it may be a religous building. The people are all holding umbrellas to protect them from the rain, which is ironic."
test_784.jpg,50,A polar bear is walking in the snow.  The polar bear is dusted with snow.  He is dusted with dirt and mud. ,"A man with dark hair and wearing a black wet suit is standing on a yellow surfboard edged with lime green. He is riding on a large wave with a with lots of white foamy water filling the back of the wave. He is standing very close to the edge of the surfboard, and is tilting. The ocean water is a pale green color with lots of small white cresting waves surrounding the surfer."
test_407.jpg,50,"Three trains are on elevated tracks in a big city near some tall buildings. The first train is red, the second is blue, and the third is","A train is opening it's doors. The train is currently parked at a train station. The train is blue, the doors are red, and it has white stripes on it. There is a long yellow line near the train area."
test_75.jpg,50,The building is made of stones. The stones are of different sizes. There is a bike next to the building. The bike is red. There is,A woman is holding an umbrella. The woman is coming out of the train station. The picture is in black and white. There are tall buildings in the near distance.
test_736.jpg,50,is a black and white photo of a dog. The dog is almost completely visible. The dog has a red collar around its neck. There is a,"This is an image of appetizers. The appetizers are arranged on a tray. There is celery on the tray. The celery stalks are cut and are light green. There is cauliflower on the tray. The cauliflower is white. There are silver tongs meant to serve the vegetables with. There are small red, round tomatoes behind the celery."
test_795.jpg,50,The image is of a cubicle. The cubicle has a desktop and a laptop computer which are both on.  The desktop screen shows a man,A white porcelain toilet sits with the lid open on a concrete platform over warped linoleum. The pipes running to the toilet are exposed against the yellow walls. Above the toilet are small square cutouts showing a view of the outside. On the opposite side of the room is a black trash can filled with water with a red plastic pot floating on top of it. A smaller blue waste can is on the floor behind it.
test_924.jpg,50,In this picture there is a polar bear. The polar bear is black and white. The polar bear has a long brown nose and fuzzy ears. There,This is a picture of a stream. The stream is murky green and brown dirty water. There are animals walking in the stream. The animals are cows. The cows are large. The cows are black. The cow in the front has long horns. The horns are sharp. The horns are gray. There are bright green lush and leafy plants along the side of the stream.
test_134.jpg,50, cat is looking up at the camera. It has very big black and yellow eyes. The cat is gray and has a little white on it as well,An orange cat is curled up on a blue blanket. There is a red and white hat on top of the cat. There is a blue pillow in front of the cat. The cat has one eye open. 
test_122.jpg,50,Three people are seen in this picture standing outside at night. One of the people on the ground is a woman wearing a black jacket and blue jeans.,A large white bottom boat has an orange cover with small white framed windows. It is sitting in a very blue sea. There are black numbers on top of an orange cover. One person wearing a blue shirt is hanging out a window.
test_916.jpg,50,"A black cat is sleeping on a shelf surrounded by computer equipment. Behind the cat there is a black computer speaker, and in front of him there is",A black cat is on the brown desk. The cat is on the border of the desk. A glass with black drink is on back the cat. Behind the cat there is a  laptop open with a blue screen. on the screen of the laptop there is icons color white on the right. Next to the wall there is a black box and a tan horizontal box.
test_704.jpg,50,The image is of a public toilet. The stall walls and doors are made of wood. A logo is painted on the wall behind the toilet. The,"A freight train of tanker railcars is sitting on or traveling on a set of tracks.  The tankers are cylindrical, some with a few markings.  Overhead wires used for electric trains are present.  A few signal poles are visible in the foreground.  A few tall buildings are in the distance behind the train. It is a sunny day."
test_477.jpg,50,Behind the trees is a pathway leading toward a pathway used for transporting passengers. A red and white train is driving on the pathway. A person in black,The image is a black train with smoke coming out of the smoke spout at the top of the front of the train. There is a blue sign on the front of the train and a black number sign below the blue sign with the numbers 60009 on it. The conductor can be seen on the left side window of the train. He is wearing a blue shirt and there are two more train cars behind where he is located. The train car behind the conductor is green and the last visible car is maroon in color. The train is on the tracks and the gravel on the tracks is light brown. There are trees on the right side of the train and atop a grassy hill.
test_591.jpg,50,a boy is playing with a teddy bear. the teddy bear is brown in color. the boy is wearing a light blue shirt with a logo,A Caucasian couple are sitting in bed reading a book together. They are both under a yellow bed sheet.The man does not have a shirt on. He also has blue eyes and short brown hair. The woman looks older with reddish-brown hair. The bed frame is made of metal and is black and gold. Above the bed a brown curtain with a funky print hangs.
test_199.jpg,50,The sky is partly cloudy. The clouds are big and fluffy. There is a train moving on tracks in the distance. There is a building in the,There are books sitting on a bed. There are white blankets on the bed. There is a lamp next to the bed. The book on the bottom of the pile is white and green. 
test_21.jpg,50, A YOUNG WOMAN IN A TWO PEICE OUTFIT IS CARRYING GREEN BUSHES WITH WHITE SOLES. SHE IS WEAR,there are four airplanes in the sky. There is a small hill under them. There is a field of grass under the airplanes. There are smoke trails coming out from behind the airplanes. 
test_329.jpg,50,There is a gray couch in a room. There is a gray rug under the couch. There is a white bath tub next to the couch. There,The room is being finished. There are bare walls. There is no sheetrock. The bath tub is white. It is just sitting in place. The wood beams are thin. 
test_672.jpg,50,The man is playing tennis. The man is holding a tennis racket. The ball is low to the ground in mid air. The man is wearing a,"Four men are on a grass field playing soccer in red uniforms. They are running towards the right side, the man in front closest to the ball, his foot resting right next to it. The three other man are racing towards the man with the ball. In teh distance is a group of trees, some pine trees, some bear trees with no leaves on them."
test_95.jpg,50,Two people are wind surfing in the water. There are small waves breaking at the shore. There is a person off in the distance on a surfboard,There is sand and a little bit of water on the ground. There is a bunch of trees behind a building on the other side of the water. There is a blue building behind the water. 
test_3.jpg,50,There is a bed in the room. The bed has white sheets on it. There is a lamp next to the bed. There is a fan that,There is a bed in a room against a wall. There is a brown blanket on top of the bed. There is a small brown book shelf next to the bed. There is a picture hanging on the wall above the shelf. 
test_567.jpg,50,Three people are riding bikes in the street on a sunny day. The street has white lines painted on it. There is a tree next to the street,There's a truck and motioned down the street. The front of the truck is ready. This guy is blue with no clouds. The back and top of the truck is white. Their trees to the left side of the truck. The truck has big black wheels. The headlights on the truck on. There's a puff of black smoke behind the truck.
test_432.jpg,50,Three people are riding bikes in the street on a cloudy day. There is a pole in front of the bikes with a black handle on it. A,"A motorcycle is parked at the curb. It has a sharp looking features. The motorcycle has two boxes attached to it. The first one placed behind the seat, it is medium and black. The second box is beside the wheel. It has silver color in front and the rest is black. The handles of the the motorcycle is black. It also have plastic shield in the front."
test_277.jpg,50,The bike is riding on the street. The bike is black. The Wheels on the bike are black. There is a bike rack on the side.,A bicycle is parked at a metal bicycle stand. There is a gold color lock attached to the bicycle stand. The bike is leaning onto the side of it. There is a black and gray bag attached to the bicycle. Behind the bicycle is a road with a large bus on it. The bus is white and blue and has an orange digital sign on the front.
test_267.jpg,50,The image is of a cubicle. The cubicle has a desktop and a laptop computer which are both on.  The desktop screen shows a man,A gray cat is sitting on a closed toilet and looking down at an orange cat. The orange cat is looking up at the gray cat. The toilet seat and lid are light wood. The toilet itself is white and so are the tiles on the floor. The toilet paper roll hangs on a metallic holder.
test_425.jpg,50,Three young people are posing for a picture outside at night. One of the young people is wearing a bright red tie. The other two people are wearing,A man in a straw hat holding up his tiger neck tie. The man is wearing a black watch. There is a pink and brown stripe around the rim. There are people standing behind the man in the straw hat. There is a white umbrella above the man in the hat and tie. The man in the straw hat is wearing a white shirt. The man in the hat is wearing glasses.
test_34.jpg,50,The image is of a public transportation bus. The bus is a double decker. The bus is white with tinted black windows. On the side,A large white truck sits in a parking space in a small parking lot. The trailer of the truck has a cover on it. On the other side of the parking lot are a few more cars. The other cars are parked next to a building that looks to be made of brick. There are a few bare plants in the front of the building.
test_322.jpg,50, is a black and white photo of a dog. The dog is covered with snow. The dog is black and white. The dog has a red collar,There are two zebras standing on dirt. They are both facing away in the same direction. There are several bushes on the ground next to them. 
test_290.jpg,50,Two people are standing on tap of a tap of the river water. The people are wearing green jackets and hats on their heads. There is a small,a bunch of birds are on the ocean shore. the shore is very shallow. the birds are white in color. you can see their reflections in the wet sand.
test_307.jpg,50,Two people are riding on top of a blue motorcycle. The motorcycle has a large propeller on top of it and a small propeller on the tail,Some planes sit on the ground. The ground is covered in mostly green grass. The plane in the front is mostly silver with some red and black signs. There is a black plane and a red plane behind it. Many tall trees are behind the planes. The sky above is blue. There are no clouds in the sky. 
test_371.jpg,50,There is a person wearing a black dress that is holding a tennis racket. The person is also wearing black shoes. There is a ceiling on the wall,"A white cup of tea with a tea bag inside sits on a saucer with a spoon on it. Beside the saucer there is a small container of cream, and a pair of silver over sized sunglasses. Next tot eh glasses there is a black flip phone. Closest to the camera there is a black leather portfolio open with pages of paper clipped inside."
test_248.jpg,50, A snowboarder is in the air. The snowboarder is wearing a black coat. There is a black toboggan on the snowboard,A man is skiing down the mountain. There is a log of white fluffy snow. The man is wearing a red hat and blue snowsuit. He is holding ski poles in his hands. He gas black gloves on his hands and sunglasses on his face. Behind the man are trees that are covered in snow.
test_10.jpg,50,"A collage of thirty-six round objects, all appearing to be the same size, but all with different types of objects is enclosed in a square","A painted mannequin head sits on a table. It is a feminine head with arched eyebrows a small nose, big eyes and it is wearing a black top hat and a brown wig. To the right of the head is a metal sculpture clock with a white face."
test_653.jpg,50,"Three people are climbing up a snowy mountain in ski outfit one has a blue and pink outfit, and one has a black t-shirt and blue jeans","A man with short brown hair sitting on a black piece of luggage. He is wearing a long sleeve black shirt with collar and black jeans with white tennis shoes that have a black stripe. He is holding an opened newspaper that he is reading. He is sitting on the piece of luggage in a large terminal with grey, black and yellow tiles on a floor. The floor goes a long way back. There is a train coming in the background on a track that runs in front of the man. Past the tracks is rows of dark windows. To the far left alongside the floor is bright orange cones next to pillars on the wall. "
test_191.jpg,50, a person is holding a toothbrush. the toothbrush is green in color. the brush is being held in someone's right hand. the hand is,This is a photo inside of a pub.  A sandwich on a roll wrapped in a napkind is sitting directly in front of the camera.  Bottles of beer line the counter top.  A man in a striped shirt stands behind the bar.
test_124.jpg,50,The image is of a parking meter. The meter is standing on a sidewalk in front of a road. The meter is black and transparent. There is,A metal street meter with the road behind it. There is a white car parked on the road and many cars behind a fence in the background. 
test_853.jpg,50,There is a person surfing on a board. The board is black and the person is wearing blue. There is a cloud of smoke coming from the top,"The image is a transit center. There are many buses parked at the station. The roadway is brown with white lines. The cross walk has white painted stripes. There are shelters over the bus stop. There are blue poles holding the shelter roof up. The roof is dark gray. The bus is orange, white, red, and blue."
test_463.jpg,50,Two people are sitting in the back of a truck. The truck is red and has stickers on the back glass. One of the people is wearing a,This photo is taken outside on a cloudy day. Part of a blue sky can be seen in between the white clouds. An old dark truck is sitting parked in a parking lot. The truck has a trailer attached to the top of it. Part of a white building can be seen behind the truck. Another old car can be seen parked in the parking lot. Green trees can be seen in front of a mountain in the background. 
test_120.jpg,50,The image is of a park bench.  It is a side view of the park bench.  The park bench is sitting outside and green foliage is,A boy is in silhouette against a blue sky. He is doing a trick on a skateboard and is in the air with his knees bent. His long hair is wild and in the air. The boy is suspended in the air over the skateboard but is not touching it. There is a fence beside the boy and palm trees on either side of the fencing.  A couple of white clouds show low in the sky and the foreground is dark in shadow.
test_797.jpg,50,Three kids are playing a Wii video game indoors. One of them is wearing a pink shirt and has a pink bow in his hand. The other two,A woman's hand is reaching for a smart phone turned on on a white counter. She is wearing a ring on her middle finger and two silver bangle bracelets on her wrist. Next to the phone is a pack of cigarettes with the top open and two cigarettes halfway pulled out. A keyfob and two keys are laying on the pack. Beside that is a tall pilsner glass on a square coaster. The glass is half filled with foamy beer. Lastly is a floral pocketbook with a black strap on its side.
test_370.jpg,50,Behind the curtain there is a window that has no leaves on it. There is a lamp post that has no leaves on it. There is a person,An open door of a bathroom. The toilet is cleaned and the lid is closed. The wall appears to have very nice and neat wallpaper on it. The light is on and the overall appearance of the doorway and room is very clean.
test_86.jpg,50,"The image is of a barbeque grill.  There is a round plate on the left that contains red, green and yellow peppers on it.",a stand is selling fruit. most of the fruit is oranges. there are bags of oranges next to the pile. the truck is bright yellow.
test_552.jpg,50,Three people are skiing down a snowy hill. There are small hills to the left of them. There are small hills to the right of them. The,A cow eats grass on the side of a hill. The cow is white. The grass is green. The grass is all over the hill. There are some weeds in the grass. There are  some trees by the grass. There is a rock by the trees. There are many mountains.  There is some snow on the mountains. there is some fog near the top. There is just one cow. 
test_922.jpg,50,Three people are walking on a grassy field on a sunny day. One of the people is wearing a red jacket. The grass has a lot of,"This is a photo of three young boys wearing cubs uniforms, how unfortunate. They are ready to play a baseball game, as two of the boys are wearing baseball mitts and one of the boys is even wearing war paint. The boy in front looks very happy, which is to be expected when playing team sports. Go team."
test_814.jpg,50,The sky is blue and cloudless. There is a red fire hydrant that is standing in the snow. The sidewalk to the left of the fire,There is a broken phone on the ground. There are three pieces that are big and the phone has many buttons on it. The color of the phone is white and silver. The ground next to the phone is very dark. There are many tiny things on the street. It looks like an older kind of phone. The phone at the bottom of the frame is on its front. The buttons on the phone are dark and light. 
test_725.jpg,50,Three people are walking on a sidewalk in front of an apartment building. The people are wearing jeans and long-sleeved t-shirts. The,An elderly man stands in the sun looking at the camera.  He is next to some kind of shelter in a park or on a golf course.  Purple columns supporting the top of the structure can be seen.  He wears a purple striped jacket and dark red tie with some white design on it.  He squints from the sun but does not smile.
test_249.jpg,50,Two people are skiing down a snow covered hill. Both people are wearing dark pants and dark shoes. One person is carrying a black back pack. There,A man stands in the snow. He is holding a black pole. There are trees behind the man. There are tracks in the snow. The man is wearing a dark colored cap. 
test_615.jpg,50,"Three people are seen in this picture standing in front of a house. One of the people on the right is wearing a green baseball cap, blue jeans","A healthy breakfast sits on a dark gray table under a bright light. There is an orange on the left upper side next to a cup of tea and an apple near that. Below the apple there are three old brown bananas. A knife sits in between the apple and tea. There is a bowl of fiber cereal on a plate, and a silver spoon on the plate. "
test_13.jpg,50,a kid is holding a toothbrush. the toothbrush is blue in color. the kid is wearing a hat. the hat is red in color.,There is a black place mat on top of a wood table. There is a white plate on the mat with food on it. There is a fork on the mat next to the plate. There is an orange towel next to the plate. 
test_632.jpg,50,Behind the table is a chess set. Two people are playing a game of badminton. One person is wearing a white shirt and black pants.,"There is some food leftover that is sitting on a  plate. The plate is very small and white and looks almost like a Frisbee or short disk. There is a piece of red pepper on the plate, a small little grape, a celery stick, an orange, and I believe a cucumber. There looks like there was some sauce or something that spilled on the plate as well."
test_499.jpg,50,Three people are climbing up a snowy mountain in ski outfit one has a blue and pink outfit and one has a white and pink outfit. They are all,"Three men are airborne on top of white ski boards. They are jumping in different directions, one ski angled to the left, the other two towards the front. They are wearing thick winter protective clothing and helmets to protect themselves in case of a fall. The sun is glowing against the pile of white snow they are above. There is an expanse of white glowing snow in front of the pile with people wearing dark winter clothing walking and skiing. A large hill in the background displays patches of dark, snow covered trees running down the slope. The sky is heavy and grey with clouds. 
"
test_927.jpg,50,The image is of a park bench.  It is a side view of the park bench.  The park bench is sitting outside and green foliage is,"A flock of white sheep are grazing on both green and brown grass, in a pasture. A rooster is behind the flock, standing in a narrow dirt road. Some of the sheep are also in the road. The dirt road curves around and then straightens out to the left, going all the through to into the background. A few sheep are lying on the green grass, next to a wire mesh fence, and a planted field of green vegetables are behind the grazing sheep."
test_881.jpg,50,The tennis court is orange. The tennis player is waiting to hit the ball. The tennis court has white lines. The tennis ball is low to the,"A man is standing on a tennis court on a sunny day. He is wearing a yellow shirt, black shorts and a hat. The man is holding a racket in his hands. A tennis ball is soaring in the air in front of him. The court is green with white painted lines on it. Part of a building can be seen behind the court."
test_630.jpg,50,Two young girls are posing for a picture outside on a sunny day. One of the girls is wearing a short sleeve shirt and jean shorts. The,"Men, women and children are standing outside on a grassy field. They are flying kites. One kite is blue and red in color. Another kite is pink, green and yellow. A baby stroller is sitting on the grass beside two men. All of the people are dressed warmly. The sky is bright white above all of the people. "
test_352.jpg,50,Two people are riding on top of a white horse. The people are wearing green jackets and blue jeans. There is a small fence in front of the,A person is wearing a tan jacket. They have a brown backpack on their back and a gray scarf. They are holding a cell phone in their hands. There is a silver train in front of the person.
test_185.jpg,50,The image is of a street corner. There is a red fire hydrant directly on the right. There is a red street light above the fire hyd,A large double deck bus is driving on the street. There are people standing next to the bus. There is a large red building behind the bus. 
test_165.jpg,50,Two people are sitting on benches in front of a house. One of the benches has a black fence around it. There is a brown and black dog,A teenage girl sits on a low brick wall and texts.  She is dressed in a cool summer top and bluejeans.  She has slipped off her shoes to be more comfortable.  The wind is blowing her long hair.  She has put her purple backpack on the wall next to her.  She enjoys the shade of a nearby tree.
test_168.jpg,50,The sky is partly cloudy. The clouds are big and fluffy. There is a clock tower in the distance. The clock tower is tall. The face,There are three buildings in a line and a tall clock tower across the street from the houses. The photo is in black and white. There are large gray clouds covering the sky.
test_182.jpg,50,Behind the trees there are greenery. A little boy is playing soccer. He is wearing a red shirt and blue shorts. There is a fence in,The fire hydrant is red orange. It has two silver chains. Behind the hydrant is a wooden fence. Inside the fence is the foggy area of the forest.
test_221.jpg,50,A man is standing in front of a shelf which has several items on top of it. There is a guitar in front of the shelf. The guitar,Some people are gaming together in a room. They all have there own computers and are focused on the game they are playing. They all appear to have some snacks and drinks next to them.
test_759.jpg,50,A crooked stop sign is sitting on top of a red table. The table is covered in a red plastic table cloth. The sign has an orange background,A round plate with food is sitting on a wooden surface. A square piece of flat bread is on the plate. On top of the bread is an orange sauce. A pile of greens are on top of the bread. A fork is sitting face down on the plate. Next to the plate is 2 pieces of sliced lemon. There are several seeds in the lemons pieces. There is a coffee cup of next to the plate and the lemons. The cup is filled with a brown beverage.
test_808.jpg,50,The man is standing in front of the Venus statue. He is wearing eyeglasses on his eyes. He is wearing a striped shirt and blue jeans,"A man is in an indoor skateboard and is performing a trick in the air at the top of a ramp. He is doing some variable flip with his board and he is wearing a light blue slate colored shirt, a hat, and some khaki pants with black and white shoes. There are a lot of painted murals and design displays on the wall of the park."
test_889.jpg,50,The sky is partly cloudy and looks like it is partly cloudy. There is a train driving on the tracks. There is a person riding a bike.,A trailer with gray siding on it and  two windows is sitting on the gravel in between two train tracks. There is a white and blue train on the tracks on the right side of the screen near the trailer. There are traffic lights on the gravel in between the tracks for the trains. There are metal support columns in between the tracks and over the tracks. There is an apartment building in the distance and cars parked near the tracks.
test_5.jpg,50,Three people are riding bikes in the street on a sunny day. The street has white lines painted on it. There is a yellow line painted on the,"A white and yellow public transportation bus with ""122"" on front is stopped with it's doors open. There is a gray car on the street beside the bus. Behind the car there is a  building with an ""Urban Outfitters"" on the first floor."
test_409.jpg,50,There is a white toilet in the corner of a room. There is a roll of toilet paper on the wall next to the toilet. There is a,A white toilet sits next to a white wall. There is a white sink on the wall. The tile on the floor is black and white. 
test_654.jpg,50,Three people are seen in this picture standing in front of a wooden building. One of the people on the far right is wearing eyeglasses on his,"A woman in a black tank top is sitting at a small round table indoors and filling out an application with two large wine glasses on the table. The woman has brown hair, and is making an odd face at her companion. The table behind her is empty. The table next to that has a person in a black shirt sitting at it. On the other side of the room there are two green arm chairs and a short table between them."
test_493.jpg,50,The silhouette of a person standing in front of a toilet. The silhouette of a person standing in front of a door. The silhouette of a person standing,"A woman is skating around a concrete skate park. It looks like an old swimming pool and her shadow is cast below her by the sun. Both of her feet are on the black skateboard. She is wearing a sleeveless short red dress and black sneakers. Her arms and legs are bare, only the back of her head can be seen. Her hair is bleached blond and she has dark roots showing. "
test_532.jpg,50,"Two young men are riding skateboards on a paved road near grassy fields. One of the men is wearing a cap, blue shirt and black pants","Four white fire hydrants sit outside. A small brown dog with a long tail is walking toward them, with its rear facing the camera. There are wooden posts lining a parking lot, and greenish brown grass on a hill in the background. There is a wooden fence post in the foreground, and a wire fence. The sun is casting shadows on the ground. "
test_97.jpg,50, is a cloudy and dark day. A young boy is playing on a grassy field. He is wearing a striped shirt and black shorts. Sandals,A man is sitting on his surfboard. He is on the beach surrounded by other surfboards and some glass bottles of beer. The ocean is in the background and the horizon is very bright but cloudy.
test_503.jpg,50, a polar bear is walking on the grass. the grass is very green and luscious. the polar bear has it's mouth open. the grass,This is a black and white photo. A man is riding on a black bull with long horns. The bull is pulling a small wooden cart with bags on it. The man is dressed in a white tee shirt and shorts with no shoes. The road is dirt and grass and there is a tree behind the bull. There appear to be small mountains or hills in the distance.
test_1.jpg,50,The sky is partly cloudy. There is a bike leaning against the pole on the sidewalk. There is a red fire hydrant on the sidewalk. There,A large building with bars on the windows in front of it. There is people walking in front of the building. There is a street in front of the building with many cars on it. 
test_905.jpg,50,Three people are seen in this picture standing outside at night. One of the people on the ground is a woman wearing eyeglasses on her face.,"On a beach with grey sand several people are walking about, and some are standing in the waves by the shore. One man is getting ready to throw a white Frisbee. He is wearing grey long swim trunks. Behind him a woman sits in a beach chair set low to the sand. The water is mild, with only a few small waves rolling into the shore. The day is sunny and the sky is a medium blue."
test_855.jpg,50,The sky is blue with white clouds. A person dressed in black flying a kite. The kite is high in the sky. The kite,"There is a train in the picture. There are many train tracks. The train is blue, yellow, and white. There are many poles in this picture. The tracks are brown. There are green bushes near the tracks. In the background there is graffiti on the walls in different colors. The poles are grey and tall. The bushes are short. "
test_39.jpg,50,Two people are wind surfing in the water. There are small waves breaking at the shore. There is a person off in the distance on a surfboard,there is a big mountain. there are a lot of trees on the mountain. there are two girls walking along the trail. the trail is made of dirt. they are holding umbrellas in their hands.
test_321.jpg,50,The image is of a goat and its rider in a forest. The ground is wet that the goat is standing on. The rider is wearing a black,"Two birds stand next to each other.  The birds seem to be of the same species, only male and female.  One bird has an elaborate growth coming from the top of its head.  Its head is black with white stripes.  The other bird's head does not have a growth or any stripes.  The birds are standing on flat ground next to some green grass."
test_108.jpg,50,Three kids are posing for a picture. One of them is wearing an orange teddy bear costume. The other two kids are wearing an orange teddy,"On a small rectangular, white plate, chopped carrots and peppers are covered in a brown sauce. A shine is on all of the vegetables.The plate is on a black surface and a part of a silver spoon is behind it. "
test_726.jpg,50,The image is of a cubicle. The cubicle has a desktop and a laptop computer which are both on.  The desktop screen shows a man,It is am image of a very clean bathroom where the towels are neatly stacked and the shower fittings are golden. The tiles are gleaming and everything seems to be spick and span. The wall on the mirror has a black thick frame and the shower has a glass exterior to avoid the water to be spilled outside.
test_710.jpg,50,"Three young girls are posing for a picture outside on a sunny day. One of the girls, who is wearing a pink tank top and blue jean",A baseball player is wearing a red and white uniform and a blue and red helmet. He is holding a black bat in his hands. A catcher is kneeling on the ground in front of him. He is wearing a red and gray uniform and a red helmet with a mask. A white base is on the ground in front of him. The baseball field is brown with green grass on it.
test_732.jpg,50,There is a cat sitting on top of a desk. The cat is white with black ears and a black tail. There is a shelf on the wall,A cat is sitting on a DVD player. The cat is looking at the small TV. The TV is black. On the screen there are colorful lines. The cat is stripes of light and dark brown. The cat is wearing a collar with circle pendant. There are wires attached to the DVD player. The player is silver. The TV has a SONY logo on it. 
test_731.jpg,50,The street is crowded with traffic. Did you see the cars are going in both directions. The car closest to the camera has its brake lights on.,Part of a woman can be seen walking on a sidewalk. A large electrical pole is on the sidewalk in front of her. The sidewalk is near a road. The road has different vehicles on it. Power lines are running through the air across the road. Buildings are sitting on both sides of the road. A row of vehicles are parked in front of a building on the side of the road. A large leafless tree is hovering over the vehicles.
test_42.jpg,50,Three people are relaxing on tap of a tap at a pool. The pool is surrounded by blue water. There is a bike leaning against the back of,An elephant relaxes in the water. A man lays on the back of the elephant. A few other men stand around the elephant and look at it. The water is a brown color. The men are all wearing swim trunks. The sun is reflecting on the water.
test_513.jpg,50,The image is of a baseball game. The player is on the field. The player is holding a bat. The bat is black. The player is,"There is hitter getting ready to swing at the ball that has just been thrown by the pitcher. The pitcher is wearing a black shirt with gray pants and red socks while the hitter is wearing gray pants, dark blue shirt, and black socks. The umpire and the catcher is squatting down anticipating the play. The field is a mixture of dirt sand green grass. The image was taken through a metal fence. "
test_723.jpg,50,"Two public transportation buses are pulling up to a bus stop on a foggy day. The bus in the front is white, with green strips and the","A bus with a Japanese advertisement on the side, is driving down a city street.  The images on the bus are cartoon like dogs and paw prints on the windows.  There is a bus driver on the right hand side of the bus.  A large stone building is behind the road with windows all along the side.  Green leaves are on trees on the sidewalk."
test_310.jpg,50,The face of the clock is white with black numbers. There ire snll around. The trees and ground in the background are covered with snow. The,"A man in an elaborate blue, red and gold eastern style costume is standing in front of a stand on which two large brown bears are on four paws and appear to be kissing the man on his cheeks. Behind them is a cloth with has small bears and trees painted on it. A large large with rope on it is in front of them."
test_265.jpg,50, a kid is playing a game. the kid is holding a white frisbee. the grass is very green. there is a cloud of dust in,"The plate is colorful. At the center of the plate is a white, creamy dip. On the plate, there is  cucumber, broccoli, carrots, tomatoes and red peppers. Beside the plate is a knife with black handle."
test_583.jpg,50,There is a young boy standing in front of a curtain that has Fotoby written all over it in white letters. The boy is wearing a brown,Three men and a woman are standing in a room of a home. They are holding white game controllers in their hands. A blue and brown futon is sitting in front of a window. A tall cabinet is leaning against a wall beside the window. A brown table is sitting near the cabinet with different items on it. A long picture frame can be seen hanging on a wall in the room.
test_389.jpg,50,There is snow on the ground. There is a mountain behind the snow. There are small weeds sticking out of the snow. There are small bushes sticking,"A black and white photo of a foreign scene. The scene appears to be somewhere in Asia. There is a person wearing a big triangular hat in the foreground.
"
test_644.jpg,50,Two planes are flying side by side. They are the same type of airplane and the front of the plane is pointed. The sky is blue behind them,There is a large passenger jet sitting on top of the airport tarmac. There is a red rear wing on the large jetliner. There are windows on the sides of the plane. There is a large towering light behind the jet. The tarmac under the jetliner is wet. There are buildings off in the distance behind the jetliner. There are vehicles pared off in the distance behind the jetliner.
test_559.jpg,50,The dog is wearing a red collar. The dog is black and brown6 colored period there are small rocks and Pebbles under the dog. The dog,"A boy is sleeping on the couch with a black cat. The cat's ears are perked up. The boy has short brown hair and is wearing a white and gray shirt. The couch is light brown and there are some wooden bars at the top, where the boy's head is. The surface behind the wooden bars is white. The boy's ear is red."
test_378.jpg,50,There is a person standing behind a bench. The bench is green. The person is wearing dark pants. There is dirt on the ground. The person,"This image shows a bird perched on a wood stand to the right of a corn cob. The corn cop has about 1/3 of its kernels still attached to it. The cob has been attached to the wood below it at a ninety degree angle, so it is standing straight up. The bird has black plumage on its head and shoulders, and dark blue feathers on its wings and tail. The bird's beak is slightly curved upwards and it has a small crest of feathers on its head. Its eyes are shiny and black, and its feet are thin and black."
