filename,reference,prediction
val_253.jpg, zebra is shown outside. The zebra is black and white but looks beige because of the dirt on it. There is a lot of grass surrounding, image is of a zebra in an open field.  The zebra has a black and white stripe pattern.  The field appears to be large
val_167.jpg," young woman wearing glasses and a blue short sleeve shirt is behind a kitchen counter, holding a pizza box. There is a wooden cutting board in front of her",A woman is designing the cake. She is wearing a striped apron. The cake is on a wooden tray. The cake is a blue and white
val_745.jpg, are two boats over the grass. The boats are old and look abandoned. One of the boats is big and red. It has several windows with glass and,"The boat is in motion on the water. The boat is blue, red, and white. The canopy of the boat is white. The grass of"
val_340.jpg, bunch of yellow and green bananas. There are stickers on all the bananas. There is a purple display under the bananas. The bananas are mostly ripe. Some,Two people are standing in front of a counter that has bananas on top of it. The bananas are yellow and are in many bunches. The counter
val_675.jpg," cream colored bridge in the shape of a rainbow straddles a large body of water that has flooded a street. Street signs stand in water, as does",Behind the trees there are people lounging on the ground. There are tents pitched on the grass next to them. There is a bushy white
val_904.jpg, is washing their hands in a bronze two-sided sink. A sponge is in one of the basins. Three pizzas with multiple toppings are sitting,Three people are in a kitchen. The kitchen has four recessed lights in the ceiling and one overhead florescent light. Only the recessed lights are
val_696.jpg, are crowd of people standing together on a grassy field. There are more than 20 tents on the grassy field. Some people have animals out on the,Two cows are standing beside each other in a field.  The field has tall dry grass and bountiful trees.  One cow is brown and the
val_424.jpg, elderly woman is sitting on a park bench underneath a big tree. The tree has green leafs. Behind her you can see a city street with a parked,Three kids are playing on a grassy field. One of the kids is wearing a red shirt and blue jean shorts. The other kid is wearing
val_852.jpg, bowl of soup is sitting on top of a wooden plate. The plate is round and light brown and is sitting on top of a dark brown table. The,"The image is of a barbeque grill.  There is a round plate on the left that contains red, green and yellow peppers on it."
val_251.jpg, woman is wearing a white shirt and a blue visor. She is holding an orange and white tennis racket. She is drinking from a water bottle. There,The tennis court is orange. The tennis player is waiting to hit the ball. He is wearing a white band on its head. He is holding his
val_655.jpg,'s a large plate on the table. The wide plate is made of metal. The plate has Pizza on it. The pizza is made in squares. The,There is a lovely Asian dinner plate on the table. The plate has been painted with an intricate blue scene over white porcelain. The food items
val_480.jpg, bowls nesting inside each other are sitting on a light colored wooden table. Next to the bowls is an old fashioned alarm clock that states the time is 3:,The image is of a barbeque display case. There is a gold circular object around the display case. There is glass on the side of the
val_648.jpg, person standing in front of a bunch of bananas.  The bananas are yellow.  Another lady is standing in front of the bananas on the other side of,There is a lot of food on the table. There are many white plates on the table. There are utensils on the table. There are
val_616.jpg," people are walking on the beach on a gray, foggy day. The person on the right is wearing a blue shirt, and blue shorts and is holding",Two people are flying kites in the sky. One of the kites is a dark black color with gray towards the top and it resembles a sinister
val_770.jpg, picture is taken outside on a sunny day. A woman and man are standing near a road. The woman is wearing a blue shirt and black bottoms.,Three people are walking inside of a store.  One of the people is carrying a bag.  The other woman is carrying a black umbrella. 
val_765.jpg, zebras are walking down the street. An additional zebra has moved into the brush on the side of the road. The brush is on both sides,Two giraffes are in a field. One is a baby and the other is a adult. They are standing in grass that is mixed with tall
val_38.jpg, are three giraffes standing in a line. The one giraffe has his neck leaning over the short wire fence. There is bright green grass under the,The giraffe is surrounded by trees. The giraffe has long neck and white ears. It has long mane at the nape. The man
val_221.jpg, man is riding a cart that is being pulled by a donkey. The cart has a canopy over it. The canopy looks torn. The man driving the donkey,The image is of a horse and buggy in the middle of winter in a forest. The ground is white with freshly fallen snow and the trees are tall
val_807.jpg, garage with white walls and wooden doors with glass panes. There is a black motorcycle inside with plastic carriers on the back. There is a large silver car,The motorcycle is parked outside on the dry grass. The motorcycle is black. There is a motorcycle helmet to the right of the motorcycle. The motorcycle is
val_791.jpg, sky is clear. There is a green wood line of trees in the background. People are out on the beach flying kites and some are watching the k,Two people are standing on a beach flying kites in the air. One of the kites is red and the other is blue and yellow. There
val_115.jpg, picture was taken in a sepia tone color. The small plane is not moving and is parked. The plane is white with black stripes on the sides swirling,The image is of a Southwest jet. It is a passenger jet and it has two large engines. The airplane is blue and red and is taking off
val_740.jpg, image is of a baby giraffe inside a fence.   The baby giraffe is brown and white with two black horns on top of the giraffe,Two giraffes are in an enclosure behind a rock wall.  One is a baby and the other is a adult.  They are standing on
val_179.jpg, building is standing tall on a cloudy day. The clouds in the sky are grey in color. It looks like it is about to rain. All of the,Old fashioned buildings appear in the background of many people standing in front of the building. There is a clock near the front of the building. The face
val_441.jpg, are two people standing in a room. There are windows on the wall behind them. One of the people is wearing a gray shirt and is holding a white,A young girl is standing in front of a television holding a white remote in her hand. She is wearing a blue shirt and pink pants. There is
val_525.jpg, is a nice bathroom in tan and white. The floor is a checkerboard pattern. There is a tub with a mirror on the wall behind it.,"A bathroom is shown from two sides and one side has the lights off. The toilet seat is up, it's white, and very clean. The"
val_803.jpg, boy is on the skateboard. The photo is black and white. The man  is wearing sneakers. A cab is parked. The birds are on the,Two young men are playing tennis on a tennis court. One of the men is wearing a red short sleeve shirt and dark shorts. The other man is
val_886.jpg, traffic lights hangs over a  street with two red lights in a city. There are three buildings on the left side of the street. On the right side,Behind the trees there is a pedestrian crossing. The pedestrian is wearing a red helmet and blue jeans. The pedestrian is carrying a decorative umbrella above his head
val_366.jpg, is a red tablecloth on top of a table. There is a silver diet coke can on top of it. There is a glass next to it,Behind the table are three full sized pizzas. There are baked goods on top of the pizzas. There are garnishes on top of the pizz
val_633.jpg, professional women tennis players are engaged in a match.  The player in the foreground is dressed in a yellow skirt and top.  She is white. ,Two men are playing tennis on a tennis court. One of the men is wearing a red short sleeve shirt and dark shorts. The other man is wearing
val_90.jpg, brown horse is standing on grass. He is in an open field. There are lush green trees behind him. The sun is shining bright on the scene.,Two horses are standing in a field.  One is a dark brown color and the other a lighter brown color.  The field has tall grass and
val_10.jpg, black and white pole has a red and white sign on it. There is a small fence behind the sign. There are trees behind the fence. , There is a lot of people on a road. There is a red and white bus on the road. There is a white building with a lot of
val_752.jpg," pair of men are pulling a luggage car towards a plane. The luggage cart is filled with various sizes, and colors of suitcases, that more than likely",The boat is in motion on the water. There are many green plush healthy trees in the background. The chair that the boat is in motion on the
val_881.jpg, image is of a baseball game. The people are standing at home plate. The one man has a baseball bat. The bat is red. The man has,The baseball player is holding a bat. The bat is black. The player is wearing gloves. The gloves are red. The baseball player is wearing a
val_56.jpg, man is cooking at a counter. he is wearing a red shirt. the shorts he is wearing  are blue. he has high white socks.,The walls in the room are white. There is a television in front of the wall. There is a lamp on a table next to the television.
val_574.jpg, market is filled with fruit. The bananas are hanging fron poles. People are in the market looking at the fruit. Some of the bananas are ripe and,Two people are looking towards the camera and smiling. They are both enjoying some pizza at a restaurant. One person has a pink polo shirt and the
val_868.jpg,ars and motorcycles are lined up at a car show in a parking lot.  In the foreground is a red motorcycle with chrome details.  The seat and,Three motorcycles are parked in front of a building. The building is tan and has a row of rectangular window on the top floor. The motorcycle in front
val_119.jpg, boy is standing on blue skis. The boy is wearing black ski pants and a red coat. He has black goggles on his head and is holding red,"Three people are standing on a ski slop on a blustery, snowy winter day. One person is siting all the way down, while"
val_501.jpg, lone green cargo train is traveling on a set of train tracks.  Dark grey smoke is billowing out of the train chute.  The green train,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_534.jpg, is rock formation in the background. There is a white polar bear siting in the forefront of the photo. The bear has small black eyes and a black, polar bear is looking up at the man. the man is going to feed the polar bear. the polar bear is big and brown. the man is
val_99.jpg, man is standing behind a counter that has cookies on it. The man is wearing a gray shirt. There is a silver microwave on the cabinet behind the man, A man is cooking something and he is taking it out of the oven with a large rod. It looks like it is a pizza. The man has
val_528.jpg," man is standing on a tennis court. He is wearing a white baseball cap, blue and orange jersey, blue and white wristband and blue shorts. The",The tennis player is rearing back to hit the ball. He is wearing wristbands on his wrist. The wristbands away. The tennis player is
val_641.jpg, people are standing outside of the train station. A silver train recently arrived at the station. It is trying to come to a stop and the driver is not,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_64.jpg," man is seated. Behind him is a wood carving of a swan with the words ""Marc Bolan 1947-1977"" emblazoned on the", A man is sitting on a bench. The bench is made of wood. The man is wearing a jacket. The man is wearing a hat. The
val_63.jpg, is a large brick building. The roof on the building is pointed. There is a yellow and black clock on both sides of the wall. ,The sky is partly cloudy and mostly blue. There is a boat sailing along carrying people. The light house is at a distance from the boat in the
val_323.jpg, dark bird is flying across the sky toward the left of the image.  The bird is flying above a large body of calm water.  There are a,There is a bird flying in the sky. The bird is a parrot. The parrot is flying high in the air. The sky is blue
val_420.jpg,URNISHED LIVING ROOM WITH A BEIGE SOFA.THE WOOD COFFEE TABLE IS IN FRONT OF THE SOFA,The living room has a sofa that is beige with stripes. The arm chair matches. The carpet is blue in color. There is a macbook
val_79.jpg, woman is walking in the snow. she is wearing a black coat. her jeans are blue in color. her umbrella is black and has snow powder on it,Two people are walking outside on a walkway. Both of the people are carrying umbrellas to Shield them from the Sun. The umbrella that's
val_609.jpg," man in a yellow shirt is riding a yellow surfboard in a green wave in the ocean. The man has his back turned to the shore, and he", A woman is surfing in the ocean. The woman is wearing a wetsuit. The wet suit is black with yellow goldish writing on it.
val_833.jpg, couple of people stand in the snow on skis. There are many trees off in the distance that are covered in snow. There is a building to the, snow is blowing and fogging the air. There is a person skiing found a large slope. There are others in the distance far ahead. There are
val_359.jpg, room is dimly lit and is totally empty of people. There is only one picture on the wall. The ceiling is shaped like a dome and is white,There are two people sitting at a table. There is a white table cloth on the table with a wine glass on top of it. There is a
val_349.jpg, is a large white building with a brown roof on the corner of a street. There is many cars on the street in front of the building. There are,"The street signs are attached to a black pole. The texts are white. The street signs show ""E 92 ST"" and ""BAYVIEW PL"
val_135.jpg, is a silver and red motorcycle. There is a woman sitting on top of the motorcycle. There are two women standing behind her on either side of the motorcycle,Three people are seen in this picture standing outside in front of a motorcycle. The motorcycle is sitting on the sidewalk on a sunny day. The person on
val_858.jpg, are three people in the ocean water. The water is white and grey. There is a boy in the picture who is smiling. The boy is laying on,Two people are standing on a beach on a sunny day. One of the people is wearing a black wet suit and holding a white surfboard. There
val_790.jpg,'s nighttime and a woman is walking in the rain. She is holding a clear plastic umbrella and wearing a red rain poncho and short black boots and,Two young girls are posing for a picture. The girl on the left is wearing a pink tank top and blue jean shorts. The girl on the
val_832.jpg," black and white photo, shot on a sunny day, the people's shadows are on the sidewalk in front of them. There is a group of foreign students",Three people are seen in this picture standing outside in front of a building. Two of the people are holding umbrellas to Shield them from the Sun
val_896.jpg, is an image of an intersection. The crosswalk has white painted stripes. There is a car going through the intersection. The car is silver. The car,"The street is busy with traffic. On the sidewalk, a man wearing a white shirt, red cap and black pants is standing. Few steps beside the"
val_184.jpg, flag is flying on top of a bell tower on a white building. the roof on the building has light orange tile shingles. There are brown water,The top of this building looks like it is going into the sky. The sky is partly cloudy and mostly blue. There is a clock near the top
val_266.jpg, green chairs are in a room. There is a silver television in the corner of the room. There are windows on the walls. There is a table in,The room in this photo is made of wood. Different kinds of furniture are in this room. A chair is sitting against a brown painted wall. In
val_533.jpg, is a man standing in the room of a house. He has a bald head but a beard on his face. He is a older man. He is,There is a woman standing in front of the television. The television is sitting on a wood table. There is a white door on the wall behind the
val_89.jpg, pug is sitting in a basket. the basket is on the bike. the bike is white in color.the bike has two wheels. the dog is, a bicycle is sitting on a bench. the seat is black. there is a doll on the seat. the doll is wearing a hat. the hat
val_46.jpg, blue plate with slices of oranges on it. There is a red bowl on top of the plate. There are blueberries inside of the bowl. ,Browse through the glass of a wine glass.  The wine glass is white.  There is a blue or clear liquid in the wine glass.
val_357.jpg, is a car driving on the street. Next to the street are trees. There is a patch of grass in front of the street with a horse picture on,The sky is blue and clear. There is a big bushy tree on the land. A bench is under the tree. The bench is empty.
val_236.jpg, boy and a girl stand side by side on the sand. They both wear hooded wind breakers. The girl is wearing tan capris and she is, a person is flying a kite. the kite is bright red. the kite is flying high in the sky. the kite is very
val_426.jpg," woman is playing tennis. She is holding the racket with both hands. She is wearing a white hat, tank top, skirt and shoes. She has tan",The tennis player is rearing back to hit the ball. He is wearing wristbands on his wrist. The wristbands away. The tennis player is
val_15.jpg, kitchen has some cabinets in it. The counter below them is empty. There is a white fridge in the corner. A sink sits in the middle of the,"The kitchen has gray slate floors, white counters, walls, and ceilings, and stainless steel appliances.  There is an oven which is placed at a"
val_659.jpg," cattle are grazing in a field of tall grass as the sun sets. There are two larger cattle, and one smaller one. There are small blue birds standing", are looking at some horses. the horses are brown in color. the grass is very green. there are more than three horses. they are all facing
val_685.jpg," white, gray, and yellow train is seen on the tracks on a mostly cloudy day. There are wires over the train tracks suspended from black poles on the",The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_194.jpg," toddler child, brown hair and dressed in a red, one-piece romper with black socks on the feet, is leaning on the toilet seat. ",There is a small boy standing on the rim of an open toilet bowl facing the open lid. He has his tongue out licking the rim of the toilet
val_872.jpg, garden bench sits with its back to a forested area.  The bench is weather worn and lightly coated with moss.  Fine gravel covers the walking area,The image is of a park bench.  It is a side view of the park bench.  The park bench is sitting outside and green foliage is
val_867.jpg, modern bedroom has a wooden veneer bed frame.  There is a white comforter on bed and a green blanket.  The wall behind the,A bed with many pillows is shown. The bedding is white with a light brown skirt. There are 4 different pillows on the bed.
val_427.jpg," boy is on a skateboard. He is wearing a blue hat, red shirt and a denim pants. The ramp is made of wood and painted with black",The building is cream colored. The building is a public square. There is a bike leaning against the building. There is a dark colored door on the
val_307.jpg, silver pole has two blue signs on the top of it. There is a small fence behind the pole. There are trees and pushes behind the fence. ,The sky is partly cloudy but still blew. There is a truck driving by the clouds. The truck has two red lights on the back of it.
val_155.jpg, area with a lot of people walking around.  They are standing by a yellow traffic light.  They are getting ready to cross the street because the traffic, a bunch of people are hanging out in the street. there is a big projector screen with lots of people. the projector screen is white in color.
val_747.jpg, image is a picture of twelve muffins in the oven.  The bottom of the muffin are in a blue cover.  The muffin has green,"There is a big round pepperoni pizza on the table. The peppers are red, yellow and green. The crust on the pizza looks black. There"
val_926.jpg, small child is walking across a room. She is holding a book in her right hand and pointing ahead with her left hand. A backpack and books are on,A young girl is sitting on a wooden chair in a room. She is playing a Wii video game. The girl is holding a white remote in her
val_882.jpg," double Decker buses are parked on the side of the street.  There are signs on the side of the buses, a man wearing white shirt and blue jeans","Three taxis, a pick-up truck and a Coca-Cola truck are traveling on a busy city street. They are all going past a building that"
val_779.jpg," young man on a snowboard is coasting down a snowy hill. He is wearing a white helmet, black goggles, a green ski jacket with orange stripes"," A man is skiing down a snow covered hill.  The man is wearing a black and white snowsuit, black helmet and gloves.  His"
val_171.jpg, bed is in front of a yellow wall with a window. The bed has a white blanket on it with a white pillow. The headboard is wooden.,The bed is made of wood. The bedspread has a print on it. There are steps at the end of the bed too get on the bed
val_334.jpg," train is seen pulling into a station. The train has a blue body, and a part of the front is yellow at the bottom. The train platform is",The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_492.jpg, boat is sailing on the water. The top of the boat is blue. The boat has a canopy over it. There are four people on the boat.,Two boats are parked on the side of the road. One boat is yellow and the other is blue. There is a reflection in the water. There
val_847.jpg, large fed ex plane is sitting on a runway outside. Grass can be seen near the runway. Small buildings are sitting near the plane. There are trees standing,Two planes are on the ground. The ground is mainly made of dirt. The plane closest to the camera is white. The plane on the left is
val_484.jpg, image is of two zebras in a dirt area that is surrounded by a wire fence. The zebra on the right is eating something off of the,Two zebras are standing next to each other. The zebras are facing each other where one is slightly higher than the other. The ze
val_639.jpg," boy is playing baseball on a baseball field. He is wearing a blue helmet, and a blue and white uniform. Another boy is squatting behind him,",The baseball players are wearing uniforms that are white in color. The numbers on the jerseys are red in color. The helmets are blue. The men are
val_117.jpg, a busy city street many various black and silver commercial buses are parked one in front of the other. In the foreground is a large green bush. In the,"Three taxis, a pick-up truck and a Coca-Cola truck are traveling on a busy city street. They are all going past a building that"
val_664.jpg, picture is taken outside on a sunny day. A row of cars sit parked beside a sidewalk. The sidewalk is in front of a tall gray building. The,The sky is partly cloudy but still blew. There is a truck parked on the street that is white. There is a tree on the other side of
val_131.jpg, room has three refrigerators that are standing all next to each other. On another wall are light blue cabinets with metal handles. Next to them is a fire,Behind the kitchen there is a vacant kitchen floor. A legal gray wall has damask designs painted on it. A legal blue wall has damask designs
val_136.jpg, are two cats laying on a bed. There is a blue blanket on top of the bed. The cat is black and white. The cat has green eyes, a man and a dog are sleeping together. The dog is hugging the man's chest. The dog is black and white. The dog has a red
val_301.jpg, spotted giraffe is standing in the dirt. There are trees behind the giraffe. There are rocks on the ground in front of the giraffe. ,Two giraffes are standing next to each other in a field.  The giraffes are tall and grazing on grass.  One giraffe
val_944.jpg, is a boat with a sail on the shore of the beach. The sail is multi colored. The sail is yellow with red and purple on it. There,Two people are standing on a beach. One of the people is wearing a black shirt and blue jean shorts. The other person is wearing a yellow
val_909.jpg, is the middle of the day during the summer. A man is playing baseball at the baseball field. There is grass and dirt on the ground. In the,The baseball player is looking up at the ball. The white ball is about to fall. The player is holding a wooden bat. The wooden bat has
val_891.jpg, buffet table of sandwiches and chips is in a room with people gathered.  Elderly people are lined up by the table picking up the food.  The,Three people are looking towards the camera and smiling. Two of them are women and there is one male. They are all dressed in business/work attire
val_92.jpg, people are playing wii. the people who are playing are old people. they are wearing matching shirts. their shirts are blue in color. they are each, people are standing in front of a couch. There is a man in a blue shirt and white pants. There is a woman in a blue shirt holding
val_601.jpg, trees around the stop sign or green and vibrant. The stop sign has to street signs on top of it. The street signs are green with white letters.,"The street signs are attached to a black pole. The texts are white. The street signs show ""E 92 ST"" and ""BAYVIEW PL"
val_825.jpg, plates with on a table.  One plate contains bacon and Sunnyside up eggs.  A camera is set in front of your plate. ,The table is white. There are three people sitting. The two women are eating. The two women are holding paper plates with breakfast items. There are
val_836.jpg, a black table is a cake. The cake is black and blue with red and purple designs. The designs on the side of the cake are little animals., a cake is sitting on top of a white plate. The white plate is sitting on top of a white table. There is a flower design on the
val_393.jpg, baseball game is being played. The batter is wearing a red jersey. There are two people standing behind him squatting. There are more teammates sitting in the,The baseball field has the lines visible where the grass was cut in rows. There are players walking across the field. They are wearing white pants and red
val_383.jpg, plane is parked on a runway. The wings of the plane are unusually pointed upright on the plane. The propeller is black and yellow. The nose is,"The image is of a vehicle parked on top of a dirt field on a cloudy day.  The vehicle is painted blue, with the letters DB on"
val_915.jpg, is an image of a bathroom. The bathroom wall is made of tile. The tile is light brown and medium brown. There is a large mirror on the,The image is of a bathroom. The toilet lid and seat are open. On top of the toilet's tank there is an unopened roll of toilet
val_4.jpg, very detailed hotel room. The bedding is blue and red and has floral designs. There is television in the corner and flowers sitting on the dresser.,The image is of a hotel room.  A bed with white sheets and four pillows is made up.  Beside the bed is a night
val_656.jpg, picture is taken outside on a baseball field. A man is standing on a pitcher's mound bending down. He is wearing a red and white uniform and baseball,The baseball players are wearing uniforms that are white in color. The numbers on the jerseys are red in color. The helmets are blue. The men are
val_914.jpg, bathroom is dirty. The wall is stained brown. The toilet lid is close. Beside the toilet is a bottle. The bottle has green liquid. An,There is a white toilet on the ground. There is a white sink next to the toilet. There is a shelf on the wall above the toilet with
val_702.jpg, is a large elephant. It has large ears and tusks near it's trunk. There are wrinkles down the trunk. It's eyes appear black.,Two giraffes are standing next to each other. One is a baby and is looking down at the camera. The other giraffe is a parent
val_761.jpg, group of gentlemen sitting inside a tent.  They are dressed in white Muslim top and bottom.  Their heads are covered in a white turban. ,"Three people are seen in this picture standing in front of a wooden wall. Two of the people are wearing eyeglasses on their eyes, a shirt"
val_922.jpg, is an image of a man with a dog. The dog is a german-shepherd. The dog is brown and black. The dog is on,The man is walking down the sidewalk. He has sunglasses on his head. There is a red hydrant next to him. He is carrying a white
val_785.jpg, skier and a snowboarder are heading down a snowy slope.  Both are wearing dark outerwear.  The skier has a helmet and goggles, are three people in the snow. The snow is totally covering the ground. The three people are skiing. The three people are wearing jackets. They also
val_343.jpg, senior citizens are relaxing on the sofa while a younger man lies face down on the floor. You cannot see the younger fellows face. He is wearing a black, living room is filled with many items. There is a couch with a picture hung on it. There is a lamp next to the couch. There is
val_694.jpg, wet street has a puddle in it after the rain has ended. On the sidewalk near the street a red and silver fire hydrant sits on the cracked,The street is grey. There is a red fire hydrant to the right of the street. There is a red fire hydrant to the left of
val_610.jpg," computer mice are sitting on a desk. Each of them is black at the bottom, and the top near the wire is silver and has two buttons separated by",Microsoft has a lot of desktops on it. There is a colorful keyboard with a lot of stickers and tags. There is a monitor that is turned
val_226.jpg, are two people sitting on a black bench. There are red flowers planted behind the bench. There are people walking on the sidewalk behind the bench.,Three people are sitting on benches in front of a beach. The woman on the left is wearing a tankini and riding a bike. The woman on
val_302.jpg, white and red train is in a station. There is a yellow stripe on the train. There are people standing on the platform next to the train. ,The train is on the tracks. The train is dusty. The train car in the front is orange. The roof is white. The windows are white
val_399.jpg, wooden folding sign sits next to a tree alongside a sidewalk. A red brick wall and a red wooden slat fence shield the houses on the other side of,There is a bike parked on the sidewalk. The bike has a plastic bag tied around the back seat. There is a grassy yard behind the bike
val_362.jpg," man in a red t-shirt, a black long sleeved undershirt, and black pants with white stripes on the sides is seen in a green field",Two people are standing on a grassy field. One is wearing a red shirt and white shorts. The other one is wearing a black shirt and white
val_201.jpg, little girl is in her be. her hair is dark brown. her bed is pink in color. the bed has a lot of pillows on it., A baby is sleeping on a bed made of wood. There is a makeshift bedspread on the ground next to the baby. There is a blanket on
val_797.jpg, red circular do not enter sign sits in front of an airport runway. Several blue and white planes are facing each other on the runway/ The tarmac is,Two Canadian airplanes are on the runway belonging to the government. The cars of the plane that is on the left are on display. The cars of
val_712.jpg, is a boat in the water. The boat is white and red in color. It is standing right next to a deck. The deck is a beige,The sky is partly cloudy and the water is calm. There is a boat sailing along carrying people. The light house is at a distance from the boat
val_512.jpg, sun is setting in the background. The sunbeams are peaking from behind the puffy clouds in the sky. The sky is almost filled with clouds,There are people swimming in the water. There is a wave crashing into the beach. There is a person surfing high on a surfboard. The person
val_869.jpg, table is white and appears to be wood. There is dime in the middle of some stones. The dime is sliver and has the head of a man,"The image is of a barbeque grill.  There is a round plate on the left that contains red, green and yellow peppers on it."
val_606.jpg, sky is a dark red color. There is a cathedral against the skyline. The cathedral is tan. It has a small cross at the very top of its,The sky is partly cloudy and mostly blue. There is a tree in the distance that has green leaves. There is a building in the distance that has
val_783.jpg, bathroom with a pedestal tub by a wall and a wooden chair is visible.  There is light shining through the back window.  A chest of draw,There is a gray wall in front of a bathroom. There is a white bath tub next to the wall. There is a white sink in front of
val_688.jpg, men are running on a soccer field. The men are wearing uniforms. One uniform is blue. The other one is white. The soccer is ball is mostly,The soccer field is bright green. There is a large goal behind the field. The soccer field has white lines drawn on it. There are players walking
val_347.jpg, room is currently empty the room has a double bed in it. the bed has a pink blanket on it. the pillows on the bed are creme, A bed is sitting against a white painted wall in a room with light painted walls. There is a television on a table next to the bed. A
val_465.jpg, game of baseball.The pitcher thrusting back to throw a perfect pitch.The batter with one leg slightly in the air swings back and pauses.The catcher,The baseball players are walking across the grass field. There is a catcher kneeling down at the plate. There is a umpire kneeling down at the home
val_287.jpg, is a bottle of soda on the table. there is a plate full of meat. there is a plate of salad on the table. there is some grass,The man is sitting at a table. The man is wearing a striped shirt. There is a glass on the table behind him. The man is holding
val_52.jpg, cat is looking at the camera. Its nose is light pink. The eyes are yellow with black pupil. The top head of the cat is is black and, a cat is sleeping on a mattress. The cat is white with black ears and a black tail. There is a body of water next to the cat
val_550.jpg," is a white plate on the table. It is filled with food. It looks like the person is eating steak, eggs, and hash browns. The",There is a lovely Asian dinner plate covered with food. The plate has been painted with an intricate blue scene over white porcelain. The food items
val_561.jpg, people are sitting and having lunch together. The table is brown. There are two glasses of water on the table. The person on the left is eating a,"Browse through the menus of a food shop.  There are vegetable dishes on the table.  Aisles are on the right, with pick"
val_55.jpg, small white airplane is in the sky. There are stripes on the side of the airplane. There is writing on the tail of the airplane. There are small,Two Canadian airplanes are on the runway belonging to the government. The planes are white with red and blue stripes on the tails. The ground is mainly
val_319.jpg," display is shown of two carved bears on a wooden platform in a dim room. there is a table with jug, cup, and plate on it in front",There is a glass vase on a table. There is a cake on top of a glass vase. There is a black lamp behind a table
val_217.jpg, old picture is showing a portrait of family. The older woman is wearing a white blouse with a black belt and she is holding a racket. The little,Three people are seen in this picture standing outside in front of a house. One of the people on the left is wearing a red short sleeve shirt and
val_381.jpg, very colorful artificial roses have been made. They are maroon in color and look very elegant. Behind the artificial creation are all the supplies used to create it,Coca-Cola is sitting on top of a table. The table is covered in a blue table cloth. The table is made of brown wood.
val_851.jpg," is a photo of a white, fluffy dog sitting on a metal table at an autowork shop. He is looking down at the floor and possibly wishing",The dog is looking directly in the camera. The dog's nose is black. The fur around the dog's nose is white. The dog's eyes
val_293.jpg, is a black glass vase on a white blanket. There is an orange flower coming out of the vase. There is a green stem on the bottom,A dark brown stuffed animal is sitting in a white container. There is a dark brown head with a dark brown stomach and dark brown eyes. There is
val_272.jpg," woman in a black and blue ""Met's"" jersey stands on a baseball field wearing a white baseball cap, and holding the blue straps of a tote",The baseball players are wearing uniforms that are white in color. The numbers on the jerseys are red in color. The helmets are blue. The men are
val_329.jpg, is a man in a white shirt with gray shorts sitting on the ground next to a girl in a red shirt. There is a black fence behind them and,Two women are sitting on a bench beside each other. The woman on the left is smiling and looking at the camera. The woman on the right has
val_515.jpg," dogs are looking at the camera. They are beagles, with brown and white faces. Both dogs have black noses and white paws. The dogs are looking",The truck is black. The truck has a red door. There is a truck on the street next to the truck. There is a brown building behind
val_181.jpg, is a black and white panda. he is sitting down and drinking a bottle of milk. which is white in color and he is laying in the grass, A black and white dog is standing in front of a white wall. The dog has a black collar around its neck. There is a white stuffed bear
val_477.jpg, is a white bath tub against a white tiled wall. There is a silver bar on the side of the bath tub. There is a white shower curtain,There is a white sink in a bathroom with a mirror on it. There is a light above the sink. There is a mirror hanging above the sink
val_839.jpg, woman in a black tank top and a riding helmet is sitting on a horse in a red fenced in area. The woman has her hair in a pony,Two people are riding horses in the street. There is a large rock building behind them. There is a white and brown building with windows on it behind
val_884.jpg,"anes parked on a tarmart at the airport, there are quite a few parked up front , in blue and white. The ANA airlines. In",Two airplanes are on a runway nose to nose. The airplane on the right is blue and white. The airplane on the left is red and yellow.
val_153.jpg," family is playing with their Wii in a living room. There are two women, three boys, and a girl all standing and looking in the same direction.", two people are playing a Wii video game indoors.  They are both holding green and white remote controls in both of their hands.  They are standing
val_385.jpg,"owels are hanging in the bathroom. The toilet seat cover is down; as some would say closed. The tiling, toilet, and sink are very",There is a white toilet in the corner of a room. There is a white sink next to the toilet. There is a shelf on the wall above
val_138.jpg, is a man wearing red shorts. He is standing on top of white sand. There are waves in the water behind the sand. There are clouds in the,Two people are standing on sand while flying a kite. One of the people is wearing a black shirt and blue jean shorts. There is a
val_369.jpg, can see one man facing you. He is playing tennis or badminton. There are two men with yellow shirts standing with their hands behind their backs ,Two men are playing tennis on a tennis court. One of the men is wearing a red short sleeve shirt and dark shorts. The other man is wearing
val_245.jpg, clear bowl on the table is filled with food. On the bottom of the bowl you can clearly see broccoli and a portion of red beans. Towards the top,There is a plate of food on the table. There is broccoli in the plate. There is cheese on top of the food. There are noodles under
val_838.jpg, is a picture of a courtyard. There are many tall thin trees in the yard. The tree trunks are tall. The tree trunks are green and,There is a lot of food on the table. There are many plates on the table. Most of the food is white. There plate has napkins
val_637.jpg, train is on the train tracks.  The photo is black and white. The photo was taken during the day time. There is steam coming from the train,Behind the curtain on a train is a castle made of bricks. In front of the castle is a person sitting down wearing a blue shirt and white pants
